Date,Close/Last,Volume,Open,High,Low
09/01/2020,$147.30,2359277,$148.61,$149.20,$146.645
08/31/2020,$148.39,4430706,$147.35,$148.795,$147.03
08/28/2020,$147.34,2102621,$148.84,$149.1518,$146.98
08/27/2020,$148.97,3146090,$150.58,$150.94,$148.94
08/26/2020,$149.26,3029691,$149.19,$149.46,$147.41
08/25/2020,$149.68,2216224,$150.36,$151.31,$149.31
08/24/2020,$149.52,2268439,$150.05,$150.40,$148.25
08/21/2020,$149.26,3111979,$151.34,$151.35,$147.95
08/20/2020,$151.34,1830243,$152.55,$152.85,$150.85
08/19/2020,$152.29,1939000,$153.81,$154.41,$152.01
08/18/2020,$153.11,1960131,$152.15,$153.15,$151.15
08/17/2020,$151.53,2704741,$150.92,$152.70,$150.36
08/14/2020,$150.09,1538044,$149.80,$151.69,$149.15
08/13/2020,$150.46,2077861,$150.82,$151.69,$149.79
08/12/2020,$152.55,2430758,$150.79,$153.17,$150.60
08/11/2020,$150.63,2103351,$153.14,$153.14,$150.20
08/10/2020,$153.00,1745207,$152.93,$153.49,$151.53
08/07/2020,$152.93,2017370,$152.96,$153.50,$151.58
08/06/2020,$152.88,2176543,$153.85,$155.50,$151.00
08/05/2020,$154.34,2476460,$157.31,$157.49,$153.30
08/04/2020,$154.85,3260042,$153.38,$156.00,$153.09
08/03/2020,$152.84,3618435,$152.80,$153.85,$151.22
07/31/2020,$150.29,5342109,$153.13,$153.335,$148.74
07/30/2020,$153.00,6638127,$158.45,$158.50,$150.45
07/29/2020,$161.75,3108858,$162.53,$163.025,$161.10
07/28/2020,$162.65,3483155,$161.67,$165.41,$161.345
07/27/2020,$160.50,2709788,$159.60,$161.74,$158.59
07/24/2020,$159.54,2247922,$161.47,$161.47,$158.45
07/23/2020,$161.52,2408773,$165.26,$165.46,$160.79
07/22/2020,$164.84,1686461,$165.54,$165.85,$162.33
07/21/2020,$165.30,1540685,$166.87,$167.23,$164.76
07/20/2020,$167.04,1806386,$166.49,$167.71,$165.73
07/17/2020,$165.96,3027743,$166.04,$167.26,$165.11
07/16/2020,$165.00,1486791,$164.95,$165.44,$162.60
07/15/2020,$165.45,2346191,$165.19,$166.48,$163.895
07/14/2020,$163.88,2642956,$162.88,$164.77,$161.53
07/13/2020,$162.08,3455741,$164.61,$167.00,$161.04
07/10/2020,$163.36,2245221,$166.14,$166.14,$162.74
07/09/2020,$166.45,2955246,$169.88,$170.75,$163.71
07/08/2020,$169.13,2782025,$166.84,$169.82,$166.84
07/07/2020,$166.75,3273315,$166.12,$168.38,$165.27
07/06/2020,$166.89,2760124,$164.46,$168.92,$164.01
