Date,Close/Last,Volume,Open,High,Low
05/31/2024,$117.26,29037380,$114.12,$117.49,$113.99
05/30/2024,$113.99,14691980,$113.27,$114.13,$112.955
05/29/2024,$113.63,13902000,$114.525,$114.545,$112.81
05/28/2024,$114.86,13978310,$113.52,$115.11,$113.07
05/24/2024,$113.42,12212950,$114.84,$115.08,$113.035
05/23/2024,$113.51,15979840,$115.60,$117.51,$113.36
05/22/2024,$115.48,17879250,$117.46,$117.46,$114.96
05/21/2024,$117.85,14494980,$118.40,$119.45,$117.78
05/20/2024,$118.67,11551250,$119.73,$119.89,$118.55
05/17/2024,$119.64,15104470,$118.30,$119.83,$117.96
05/16/2024,$117.87,15745200,$118.54,$119.30,$117.54
05/15/2024,$118.58,18244300,$117.61,$118.84,$116.08
05/14/2024,$117.67,15079130,$116.79,$117.74,$116.48
05/13/2024,$117.91,15060620,$118.42,$119.04,$117.12
05/10/2024,$117.96,13648130,$118.54,$118.66,$117.58
05/09/2024,$118.44,17563980,$116.20,$118.53,$116.19
05/08/2024,$116.15,18957170,$115.71,$116.9542,$115.41
05/07/2024,$116.17,30121970,$117.28,$117.58,$115.93
05/06/2024,$116.75,31401260,$116.67,$118.34,$116.40
05/03/2024,$116.00,28023310,$116.00,$116.07,$114.13
05/02/2024,$116.24,25513650,$116.26,$117.26,$115.90
05/01/2024,$116.03,27789760,$118.28,$118.47,$115.66
04/30/2024,$118.27,21083290,$119.11,$120.20,$117.98
04/29/2024,$119.64,17343760,$117.76,$120.05,$117.76
04/26/2024,$117.96,27289470,$119.00,$119.10,$116.22
04/25/2024,$121.33,16041030,$121.03,$121.76,$119.40
04/24/2024,$121.05,12101160,$120.30,$121.255,$119.39
04/23/2024,$121.03,13929820,$120.00,$121.06,$119.45
04/22/2024,$120.56,16340690,$119.26,$121.565,$118.43
04/19/2024,$119.88,21572370,$119.155,$120.925,$118.95
04/18/2024,$118.52,13821360,$119.00,$119.72,$117.97
04/17/2024,$118.63,14538580,$118.55,$119.35,$117.12
04/16/2024,$118.69,18082230,$119.555,$120.22,$117.92
04/15/2024,$119.68,15029530,$121.09,$121.69,$119.45
04/12/2024,$120.37,21556220,$122.95,$123.75,$119.67
04/11/2024,$121.79,17555870,$122.69,$122.69,$120.34
04/10/2024,$122.20,17409180,$121.22,$122.47,$120.73
04/09/2024,$121.18,14135720,$121.00,$121.6492,$120.34
04/08/2024,$120.55,17513940,$121.08,$121.735,$120.205
04/05/2024,$121.37,21720590,$119.98,$122.15,$119.64
04/04/2024,$119.72,18467360,$119.05,$119.88,$118.64
04/03/2024,$119.30,16504310,$119.48,$119.7479,$118.73
04/02/2024,$119.28,19919640,$117.92,$119.60,$117.33
04/01/2024,$116.99,13817000,$116.41,$117.24,$115.38
03/28/2024,$116.24,18482060,$115.53,$116.45,$115.06
03/27/2024,$114.97,12415670,$113.48,$115.06,$113.41
03/26/2024,$113.79,13152290,$114.66,$114.98,$113.41
03/25/2024,$114.65,14011730,$113.83,$115.775,$113.83
03/22/2024,$113.49,14701930,$113.48,$113.685,$112.8239
03/21/2024,$113.49,14878020,$112.92,$113.91,$112.57
03/20/2024,$112.99,16119700,$112.72,$113.40,$112.13
03/19/2024,$113.09,14878760,$112.22,$113.485,$112.06
03/18/2024,$112.30,16770460,$111.79,$112.86,$111.10
03/15/2024,$111.27,38264400,$110.85,$112.30,$110.85
03/14/2024,$111.47,22121010,$109.83,$111.55,$109.69
03/13/2024,$109.53,17122240,$109.14,$110.35,$109.1101
03/12/2024,$108.32,14957250,$109.06,$109.28,$108.025
03/11/2024,$109.02,17577290,$108.25,$109.12,$107.34
03/08/2024,$108.38,16281470,$107.23,$108.40,$106.77
03/07/2024,$107.37,15195410,$106.60,$107.98,$106.60
03/06/2024,$106.77,20472790,$106.62,$107.57,$106.15
03/05/2024,$105.64,19952710,$104.53,$106.27,$104.32
03/04/2024,$104.36,18137990,$105.66,$105.85,$104.03
03/01/2024,$105.84,18460120,$105.72,$106.39,$105.375
02/29/2024,$104.52,17566070,$104.675,$105.07,$104.215
02/28/2024,$104.32,14810490,$104.47,$105.43,$104.00
02/27/2024,$104.03,16359980,$104.68,$105.15,$103.85
02/26/2024,$104.25,13360800,$103.72,$104.935,$103.05
02/23/2024,$103.84,15975890,$103.88,$104.09,$102.88
02/22/2024,$104.76,20470670,$104.16,$105.41,$103.45
02/21/2024,$104.85,20999190,$103.02,$104.98,$102.99
02/20/2024,$102.75,17650010,$103.84,$104.12,$102.645
02/16/2024,$103.73,20151430,$104.01,$104.63,$103.52
02/15/2024,$103.73,23196310,$100.60,$103.935,$100.60
02/14/2024,$100.84,17651250,$101.87,$102.615,$100.42
02/13/2024,$101.34,18917430,$102.76,$103.09,$100.60
02/12/2024,$103.17,18173060,$102.16,$103.40,$102.00
02/09/2024,$101.77,20410510,$104.10,$104.84,$101.70
02/08/2024,$103.97,19636900,$102.34,$104.42,$102.11
02/07/2024,$102.22,13826830,$102.25,$102.73,$101.18
02/06/2024,$102.25,13353290,$102.07,$103.04,$101.57
02/05/2024,$101.55,17190890,$101.45,$102.38,$100.50
02/02/2024,$101.97,21973410,$103.75,$104.00,$101.611
02/01/2024,$102.39,19240690,$103.57,$104.01,$101.62
01/31/2024,$102.81,22415290,$104.74,$104.88,$102.7714
01/30/2024,$104.85,19610930,$102.41,$104.88,$102.10
01/29/2024,$103.13,18317550,$102.98,$103.20,$101.86
01/26/2024,$103.00,20817240,$101.97,$103.08,$101.1901
01/25/2024,$102.13,22089510,$100.31,$102.18,$99.615
01/24/2024,$99.60,17330650,$98.32,$99.65,$97.74
01/23/2024,$97.91,15863430,$96.81,$98.50,$96.73
01/22/2024,$96.82,19955950,$96.70,$97.095,$95.77
01/19/2024,$96.95,20088430,$96.72,$97.0156,$96.41
01/18/2024,$96.80,20940280,$97.00,$97.09,$95.82
01/17/2024,$96.98,18384020,$96.60,$97.96,$96.58
01/16/2024,$97.69,20235700,$99.82,$100.01,$97.53
01/12/2024,$99.95,18041680,$100.14,$100.65,$99.1703
01/11/2024,$98.67,15833360,$99.04,$99.50,$98.56
01/10/2024,$98.69,18206090,$99.80,$99.80,$98.16
01/09/2024,$99.67,19496650,$101.29,$101.29,$99.19
01/08/2024,$100.92,23370130,$100.73,$101.04,$98.90
01/05/2024,$102.63,15827390,$103.17,$103.3987,$102.125
01/04/2024,$102.32,19395150,$104.08,$104.57,$102.05
01/03/2024,$103.22,23490780,$102.27,$103.62,$101.66
01/02/2024,$102.36,23483050,$100.92,$103.10,$100.85
12/29/2023,$99.98,17746410,$100.37,$100.59,$99.62
12/28/2023,$100.19,16329250,$101.39,$101.61,$100.13
12/27/2023,$101.66,14558830,$102.04,$102.55,$101.335
12/26/2023,$102.14,16835140,$102.74,$103.03,$102.115
12/22/2023,$101.91,12927830,$102.31,$102.94,$101.82
12/21/2023,$101.73,19250930,$101.47,$102.005,$100.805
12/20/2023,$101.27,20988860,$103.50,$103.94,$101.125
12/19/2023,$102.99,18904660,$102.00,$103.19,$101.79
12/18/2023,$101.65,21610430,$102.13,$103.11,$101.52
12/15/2023,$100.90,55527020,$100.59,$101.00,$100.31
12/14/2023,$101.58,26165650,$99.85,$102.135,$99.72
12/13/2023,$98.92,19915440,$98.04,$99.03,$97.655
12/12/2023,$98.05,26083960,$98.68,$98.68,$97.48
12/11/2023,$99.62,22252250,$99.80,$99.86,$98.58
12/08/2023,$99.55,22074950,$99.02,$99.7867,$98.75
12/07/2023,$98.42,29990730,$99.86,$100.835,$98.09
12/06/2023,$99.11,31154790,$100.00,$100.72,$98.34
12/05/2023,$100.44,22250250,$102.27,$102.34,$100.29
12/04/2023,$102.43,21523940,$102.13,$103.36,$101.59
12/01/2023,$102.99,17845280,$102.50,$104.22,$102.22
11/30/2023,$102.74,29254690,$103.11,$104.4778,$101.81
11/29/2023,$102.34,26802090,$104.27,$104.58,$101.64
11/28/2023,$103.90,20629510,$104.24,$104.91,$103.88
11/27/2023,$103.96,18013520,$104.10,$104.40,$103.18
11/24/2023,$104.57,9480768,$104.02,$105.465,$103.91
11/22/2023,$104.01,18073240,$102.58,$104.12,$101.94
11/21/2023,$104.46,14988980,$104.21,$104.695,$103.215
11/20/2023,$104.50,17464020,$105.38,$105.88,$104.43
11/17/2023,$104.96,22991820,$103.06,$105.43,$102.75
11/16/2023,$102.46,22469070,$102.90,$103.27,$101.15
11/15/2023,$103.66,20137560,$103.96,$105.15,$103.50
11/14/2023,$104.29,18260520,$104.30,$104.815,$103.87
11/13/2023,$104.84,15308380,$104.05,$105.135,$103.805
11/10/2023,$103.75,17831340,$103.93,$104.41,$102.905
11/09/2023,$102.96,18380540,$103.67,$103.97,$102.855
11/08/2023,$102.93,19184070,$103.73,$104.90,$102.89
11/07/2023,$104.21,20272490,$104.47,$104.86,$103.29
11/06/2023,$105.87,19097270,$108.17,$108.27,$105.77
11/03/2023,$107.78,30555550,$108.40,$108.78,$106.54
11/02/2023,$109.11,25212690,$105.88,$109.19,$105.50
11/01/2023,$105.64,28984870,$106.53,$107.165,$105.46
10/31/2023,$105.85,22185150,$105.58,$106.16,$104.54
10/30/2023,$105.88,19379920,$105.74,$106.42,$105.2122
10/27/2023,$105.55,23092020,$108.89,$109.86,$104.96
10/26/2023,$107.60,18768290,$107.45,$108.34,$106.495
10/25/2023,$108.59,22047320,$108.52,$109.50,$108.13
10/24/2023,$108.39,16786110,$109.70,$109.82,$108.12
10/23/2023,$109.45,18184950,$110.63,$110.96,$108.675
10/20/2023,$111.08,22445270,$112.92,$113.32,$110.79
10/19/2023,$113.02,20972490,$112.72,$113.965,$111.325
10/18/2023,$112.95,23380270,$111.82,$113.39,$111.70
10/17/2023,$111.39,19775440,$109.73,$111.80,$109.68
10/16/2023,$109.95,18452000,$110.50,$110.68,$109.13
10/13/2023,$109.87,30290330,$108.03,$110.20,$107.84
10/12/2023,$106.47,31182960,$107.59,$107.84,$106.09
10/11/2023,$106.49,57939020,$106.96,$107.17,$104.83
10/10/2023,$110.45,13891950,$111.02,$111.45,$110.12
10/09/2023,$110.92,22369890,$110.44,$112.07,$109.52
10/06/2023,$107.17,25367470,$105.73,$108.27,$105.11
10/05/2023,$108.99,20128780,$109.80,$110.90,$108.70
10/04/2023,$111.50,19622230,$114.05,$114.09,$110.5018
10/03/2023,$115.83,13297060,$115.44,$116.44,$115.0341
10/02/2023,$115.63,14395000,$117.53,$117.79,$114.55
09/29/2023,$117.58,18813570,$119.10,$119.18,$116.733
09/28/2023,$119.47,16808120,$119.98,$120.70,$118.19
09/27/2023,$120.20,23976160,$117.89,$120.50,$117.40
09/26/2023,$116.41,11805430,$115.50,$116.73,$115.37
09/25/2023,$116.23,11316010,$115.09,$116.645,$114.83
09/22/2023,$114.94,13200210,$115.705,$116.68,$114.805
09/21/2023,$114.76,14409640,$116.98,$117.37,$114.60
09/20/2023,$116.40,11883210,$116.54,$118.02,$116.32
09/19/2023,$117.33,12569720,$118.62,$118.84,$116.61
09/18/2023,$117.64,14045310,$117.53,$118.24,$116.70
09/15/2023,$116.70,34568390,$117.90,$118.51,$116.50
09/14/2023,$118.52,15210700,$117.55,$118.66,$117.33
09/13/2023,$116.44,13472800,$117.41,$117.96,$115.90
09/12/2023,$117.49,20145760,$115.34,$117.665,$115.27
09/11/2023,$114.16,14383560,$116.18,$116.68,$113.565
09/08/2023,$115.61,14286480,$114.53,$116.05,$114.32
09/07/2023,$113.95,13248540,$114.65,$115.85,$113.70
09/06/2023,$114.51,13325540,$113.48,$114.59,$113.23
09/05/2023,$113.53,18304010,$114.10,$115.825,$113.50
09/01/2023,$113.52,14843480,$112.20,$113.82,$112.20
08/31/2023,$111.19,17479830,$111.12,$111.4166,$110.615
08/30/2023,$110.88,11922060,$110.44,$111.14,$109.98
08/29/2023,$109.81,9665010,$109.66,$110.02,$108.42
08/28/2023,$109.16,10382120,$108.45,$110.04,$108.44
08/25/2023,$108.25,13579300,$107.43,$108.93,$106.62
08/24/2023,$106.35,10818480,$106.42,$107.765,$106.07
08/23/2023,$107.15,11435550,$107.04,$107.30,$105.72
08/22/2023,$108.10,10520840,$109.17,$109.72,$107.95
08/21/2023,$108.71,11092380,$110.36,$110.9793,$108.1416
08/18/2023,$110.04,16223950,$107.64,$110.195,$107.62
08/17/2023,$108.40,16709540,$107.42,$110.145,$107.42
08/16/2023,$106.34,13695120,$108.28,$109.33,$106.275
08/15/2023,$108.16,14909580,$110.745,$110.86,$107.965
08/14/2023,$111.92,12973380,$111.68,$111.98,$110.78
08/11/2023,$111.83,14047040,$110.37,$112.07,$110.05
08/10/2023,$110.12,15837170,$110.19,$111.63,$109.44
08/09/2023,$109.56,19919600,$108.71,$110.415,$108.31
08/08/2023,$107.73,14065570,$106.04,$107.75,$104.835
08/07/2023,$107.20,12410830,$107.90,$108.42,$106.505
08/04/2023,$107.42,14279630,$107.96,$109.24,$107.33
08/03/2023,$107.12,16283110,$105.89,$107.88,$105.30
08/02/2023,$105.29,13489810,$106.26,$106.375,$104.57
08/01/2023,$106.62,14212940,$106.95,$107.32,$105.53
07/31/2023,$107.24,24200300,$105.19,$107.86,$105.19
07/28/2023,$104.16,17571680,$105.11,$105.16,$102.32
07/27/2023,$105.42,17677890,$106.00,$106.99,$104.74
07/26/2023,$105.09,15159620,$105.11,$105.72,$104.6391
07/25/2023,$105.68,14116080,$105.06,$106.0901,$104.54
07/24/2023,$105.52,15090860,$104.36,$106.16,$103.96
07/21/2023,$103.89,17121490,$104.16,$104.38,$103.26
07/20/2023,$103.41,15740200,$102.535,$103.66,$102.36
07/19/2023,$101.62,15556540,$101.05,$102.40,$100.80
07/18/2023,$100.92,24617800,$100.92,$102.20,$100.34
07/17/2023,$101.38,18055850,$100.72,$101.665,$100.22
07/14/2023,$100.94,28181920,$104.05,$104.05,$100.53
07/13/2023,$104.54,26826840,$105.97,$106.23,$103.32
07/12/2023,$106.49,13238240,$107.00,$107.65,$106.13
07/11/2023,$105.97,12581080,$105.26,$106.16,$104.81
07/10/2023,$104.69,14877620,$102.97,$104.75,$102.75
07/07/2023,$103.16,21929160,$101.92,$104.00,$101.56
07/06/2023,$102.92,17964880,$105.09,$105.72,$102.43
07/05/2023,$106.91,12491210,$107.63,$107.92,$106.10
07/03/2023,$107.46,7396992,$107.49,$108.46,$107.07
06/30/2023,$107.25,13544660,$107.32,$107.875,$106.8101
06/29/2023,$106.70,11364440,$105.66,$106.73,$105.13
06/28/2023,$105.40,13084060,$104.305,$105.82,$103.20
06/27/2023,$104.55,13227490,$104.045,$104.61,$103.27
06/26/2023,$104.29,14283410,$102.20,$104.905,$102.20
06/23/2023,$102.40,17933600,$102.59,$102.82,$101.62
06/22/2023,$103.30,12458810,$102.84,$103.885,$102.65
06/21/2023,$103.87,13285740,$102.50,$104.63,$102.33
06/20/2023,$102.72,17519380,$104.68,$104.77,$102.12
06/16/2023,$105.13,43128870,$106.36,$106.77,$104.955
06/15/2023,$105.89,16224120,$105.50,$107.03,$105.44
06/14/2023,$105.16,16627680,$107.45,$108.11,$104.39
06/13/2023,$106.44,13533780,$107.38,$108.34,$106.275
06/12/2023,$106.42,14115160,$105.81,$107.06,$105.555
06/09/2023,$107.39,12252530,$108.455,$108.61,$107.16
06/08/2023,$108.19,13517920,$108.77,$109.14,$105.90
06/07/2023,$108.53,16027090,$106.79,$108.89,$106.73
06/06/2023,$106.15,12209770,$104.15,$106.27,$103.98
06/05/2023,$105.29,10628000,$107.19,$107.025,$105.09
06/02/2023,$105.76,14112040,$105.16,$106.13,$104.53
06/01/2023,$103.36,13551940,$101.75,$105.58,$101.26
05/31/2023,$102.18,24926120,$102.29,$103.04,$101.74
05/30/2023,$104.04,11938030,$103.29,$104.12,$102.61
05/26/2023,$104.97,12370330,$106.47,$106.95,$104.8327
05/25/2023,$105.66,14316460,$105.94,$106.43,$104.71
05/24/2023,$107.59,16340290,$107.38,$108.51,$106.73
05/23/2023,$106.40,14394440,$105.99,$108.22,$105.75
05/22/2023,$104.97,12882000,$105.84,$107.04,$104.88
05/19/2023,$106.26,13359630,$106.57,$107.05,$105.82
05/18/2023,$105.77,12005610,$104.55,$105.91,$104.13
05/17/2023,$104.82,14064740,$103.39,$105.23,$102.85
05/16/2023,$102.52,14800200,$104.63,$104.81,$102.02
05/15/2023,$105.07,13715580,$105.51,$105.925,$104.58
05/12/2023,$105.78,12613250,$106.31,$107.01,$104.775
05/11/2023,$105.79,17165900,$106.49,$106.82,$104.933
05/10/2023,$107.74,14884790,$109.74,$110.01,$106.71
05/09/2023,$109.14,11370770,$108.34,$110.23,$108.21
05/08/2023,$109.11,11187750,$110.50,$110.97,$109.04
05/05/2023,$108.68,14968200,$108.55,$109.43,$107.53
05/04/2023,$106.04,17177150,$107.90,$108.75,$105.91
05/03/2023,$107.93,16212340,$109.08,$109.81,$107.755
05/02/2023,$110.10,24324100,$113.94,$113.94,$109.29
05/01/2023,$114.67,17354990,$115.99,$117.30,$114.45
04/28/2023,$118.34,24381950,$117.25,$119.92,$116.83
04/27/2023,$116.83,16279190,$115.62,$117.01,$114.8818
04/26/2023,$115.45,15566090,$116.03,$117.09,$114.68
04/25/2023,$116.52,12179830,$117.55,$117.74,$115.63
04/24/2023,$118.20,15831310,$115.92,$118.885,$115.88
04/21/2023,$116.01,14315330,$116.49,$116.88,$115.26
04/20/2023,$115.64,17038750,$115.125,$115.68,$113.2298
04/19/2023,$116.57,10682610,$116.08,$116.90,$115.77
04/18/2023,$116.94,17436140,$114.39,$117.21,$114.30
04/17/2023,$114.70,13260350,$115.49,$116.51,$114.42
04/14/2023,$116.05,11530830,$115.90,$116.66,$115.12
04/13/2023,$115.77,12399650,$114.60,$115.89,$114.13
04/12/2023,$115.23,10919020,$116.16,$116.59,$114.93
04/11/2023,$115.35,11758460,$114.96,$116.1999,$114.38
04/10/2023,$114.54,13006550,$114.78,$116.18,$114.17
04/06/2023,$115.05,15777960,$116.86,$117.18,$114.77
04/05/2023,$116.99,16479470,$115.35,$117.00,$114.31
04/04/2023,$115.02,16365490,$116.26,$116.70,$114.17
04/03/2023,$116.13,28087680,$113.39,$116.85,$113.12
03/31/2023,$109.66,14417960,$109.68,$110.17,$109.0499
03/30/2023,$109.49,11578170,$109.55,$109.57,$108.52
03/29/2023,$108.96,14219120,$108.06,$109.16,$107.49
03/28/2023,$107.12,11047590,$105.44,$107.65,$105.19
03/27/2023,$105.80,14805910,$104.74,$106.48,$103.91
03/24/2023,$103.53,13405810,$101.47,$103.85,$100.9132
03/23/2023,$103.41,14385870,$105.36,$106.34,$102.44
03/22/2023,$104.59,14952670,$106.80,$107.175,$104.56
03/21/2023,$107.04,31592310,$104.17,$107.28,$104.13
03/20/2023,$102.45,32042110,$99.63,$102.48,$99.50
03/17/2023,$99.84,43199470,$100.60,$101.6149,$99.14
03/16/2023,$101.03,27476130,$99.11,$101.68,$98.02
03/15/2023,$101.62,25733780,$102.82,$104.20,$100.2203
03/14/2023,$106.94,18263510,$106.35,$109.01,$104.96
03/13/2023,$106.54,20745630,$105.34,$107.86,$103.72
03/10/2023,$107.78,15795670,$109.56,$111.035,$107.15
03/09/2023,$109.13,12961240,$110.87,$112.23,$109.03
03/08/2023,$109.98,13509820,$111.23,$112.42,$109.065
03/07/2023,$111.61,11525290,$112.81,$113.17,$111.17
03/06/2023,$113.81,14347410,$111.99,$113.84,$111.87
03/03/2023,$112.81,13006710,$110.05,$113.37,$109.95
03/02/2023,$111.40,10343080,$110.615,$111.695,$110.17
03/01/2023,$110.89,13199960,$109.31,$111.86,$109.24
02/28/2023,$109.91,18107030,$111.24,$111.36,$109.22
02/27/2023,$110.55,11710450,$110.80,$111.26,$109.9601
02/24/2023,$110.75,14351040,$109.33,$110.96,$109.02
02/23/2023,$110.74,11289400,$110.73,$111.83,$109.90
02/22/2023,$109.73,13973840,$110.48,$110.97,$108.64
02/21/2023,$111.17,14469430,$110.81,$112.38,$110.81
02/17/2023,$111.28,20758330,$114.19,$114.19,$110.9799
02/16/2023,$115.73,11360600,$115.31,$116.78,$114.80
02/15/2023,$116.07,13673360,$115.72,$116.09,$114.14
02/14/2023,$116.42,12078990,$117.01,$117.81,$116.0169
02/13/2023,$117.80,14536240,$117.72,$118.18,$115.90
02/10/2023,$119.17,24918620,$116.51,$119.63,$116.16
02/09/2023,$114.35,17439310,$114.62,$116.24,$114.18
02/08/2023,$113.92,18459680,$115.05,$115.83,$113.85
02/07/2023,$114.92,16013310,$112.39,$115.31,$112.021
02/06/2023,$111.73,13855210,$112.36,$113.09,$110.32
02/03/2023,$111.92,20226610,$111.90,$114.11,$111.56
02/02/2023,$111.15,24562120,$114.85,$115.07,$109.83
02/01/2023,$114.74,19464870,$115.83,$117.38,$113.34
01/31/2023,$116.01,27861850,$112.10,$116.40,$110.43
01/30/2023,$113.56,18672050,$115.09,$115.49,$113.1519
01/27/2023,$115.61,15179210,$116.95,$117.67,$115.39
01/26/2023,$117.76,21019680,$114.72,$117.78,$114.335
01/25/2023,$113.21,11914730,$113.23,$113.65,$111.39
01/24/2023,$113.81,13583030,$109.16,$114.02,$99.23
01/23/2023,$112.76,16584420,$113.64,$114.59,$112.64
01/20/2023,$113.35,16515610,$111.36,$113.44,$110.61
01/19/2023,$111.32,12928020,$110.07,$112.13,$109.58
01/18/2023,$110.61,16399690,$113.26,$114.12,$110.3987
01/17/2023,$112.93,16542200,$113.41,$114.08,$112.67
01/13/2023,$113.15,12011360,$113.11,$113.49,$112.16
01/12/2023,$113.22,15357320,$111.82,$113.74,$111.74
01/11/2023,$111.37,16710370,$110.99,$111.45,$109.085
01/10/2023,$110.09,15104600,$109.79,$110.33,$108.005
01/09/2023,$108.47,17964590,$111.64,$111.64,$107.81
01/06/2023,$110.53,16348130,$110.08,$111.99,$109.67
01/05/2023,$109.21,15946560,$106.34,$109.95,$106.31
01/04/2023,$106.82,18058400,$104.80,$107.155,$104.76
01/03/2023,$106.51,15146170,$109.78,$110.02,$105.49
12/30/2022,$110.30,11799640,$108.61,$110.50,$108.61
12/29/2022,$109.20,10534030,$107.99,$109.72,$107.99
12/28/2022,$108.38,10702080,$109.91,$110.00,$107.902
12/27/2022,$110.19,11962060,$109.27,$110.465,$108.83
12/23/2022,$108.68,11539450,$106.95,$108.74,$106.90
12/22/2022,$105.88,13215500,$107.89,$108.19,$104.10
12/21/2022,$108.06,13565370,$108.29,$108.585,$107.16
12/20/2022,$106.69,14680000,$105.17,$107.51,$105.07
12/19/2022,$105.17,13611120,$105.26,$106.20,$104.38
12/16/2022,$104.70,54596620,$103.69,$105.58,$103.1301
12/15/2022,$105.44,15367890,$105.33,$106.17,$103.70
12/14/2022,$106.46,17597330,$107.99,$108.30,$105.75
12/13/2022,$107.25,24305350,$107.80,$108.54,$107.02
12/12/2022,$106.09,20413170,$103.83,$106.24,$103.585
12/09/2022,$103.54,21298190,$104.59,$105.95,$103.30
12/08/2022,$104.42,21128760,$106.28,$106.795,$103.71
12/07/2022,$103.65,20061730,$103.78,$104.8548,$102.37
12/06/2022,$103.88,21196980,$105.90,$107.04,$103.145
12/05/2022,$106.85,19287750,$110.70,$111.36,$105.94
12/02/2022,$109.86,15248390,$109.51,$111.71,$109.20
12/01/2022,$110.80,14398310,$111.64,$112.07,$110.18
11/30/2022,$111.34,23158060,$111.54,$111.90,$109.78
11/29/2022,$110.54,14453170,$110.61,$111.80,$109.792
11/28/2022,$109.81,23017670,$110.66,$111.46,$109.62
