Date,Close/Last,Volume,Open,High,Low
03/02/2023,$139.93,5925013,$138.00,$140.43,$137.78
03/01/2023,$137.66,7101801,$138.05,$138.33,$136.51
02/28/2023,$137.56,6709913,$138.45,$138.59,$137.28
02/27/2023,$139.14,5821127,$139.61,$140.465,$138.53
02/24/2023,$139.26,5260669,$138.93,$139.43,$138.08
02/23/2023,$140.05,5835448,$140.23,$141.14,$139.10
02/22/2023,$140.50,6126346,$139.98,$141.58,$139.88
02/21/2023,$139.91,6899545,$138.87,$140.89,$138.87
02/17/2023,$140.01,8034878,$136.59,$140.04,$136.59
02/16/2023,$137.14,7595656,$137.39,$138.20,$136.55
02/15/2023,$138.96,5530479,$139.11,$139.3225,$138.07
02/14/2023,$139.28,5253455,$140.14,$140.24,$138.62
02/13/2023,$140.07,5081703,$138.94,$140.45,$138.74
02/10/2023,$138.26,8108919,$136.95,$138.30,$135.83
02/09/2023,$137.05,6547369,$138.88,$139.33,$137.00
02/08/2023,$138.57,7124028,$139.06,$139.54,$138.4139
02/07/2023,$140.02,6278273,$139.97,$140.79,$138.78
02/06/2023,$141.40,6108342,$142.01,$142.64,$141.01
02/03/2023,$142.61,5993228,$142.78,$143.38,$141.17
02/02/2023,$142.17,6444253,$142.17,$142.71,$141.21
02/01/2023,$143.19,7207973,$142.08,$144.095,$141.35
01/31/2023,$142.38,9373412,$141.23,$142.47,$140.76
01/30/2023,$141.01,6369310,$140.96,$142.12,$140.28
01/27/2023,$140.57,6870791,$141.07,$141.36,$139.295
01/26/2023,$141.15,5398717,$141.73,$141.74,$140.74
01/25/2023,$141.72,6902580,$140.39,$141.75,$138.73
01/24/2023,$141.82,6822541,$140.69,$142.38,$139.81
01/23/2023,$141.05,7473056,$143.36,$143.70,$140.69
01/20/2023,$142.97,8603327,$142.32,$143.15,$140.15
01/19/2023,$142.42,12683740,$143.31,$146.22,$142.24
01/18/2023,$146.41,10461180,$149.66,$149.93,$146.04
01/17/2023,$150.44,9611836,$150.79,$152.13,$150.40
01/13/2023,$150.88,5535776,$149.61,$151.05,$149.42
01/12/2023,$149.81,7801586,$151.70,$151.73,$149.52
01/11/2023,$150.66,8691287,$152.32,$152.562,$149.35
01/10/2023,$151.89,4716522,$152.10,$152.70,$150.94
01/09/2023,$152.04,5727156,$153.44,$154.80,$151.9965
01/06/2023,$153.92,7882208,$151.85,$154.46,$151.75
01/05/2023,$150.34,5373998,$152.21,$152.48,$150.125
01/04/2023,$152.23,7313373,$151.99,$153.39,$151.23
01/03/2023,$151.57,6447341,$150.95,$151.71,$149.12
12/30/2022,$151.56,4532157,$152.43,$152.68,$150.44
12/29/2022,$152.59,3809088,$152.81,$153.24,$152.14
12/28/2022,$151.96,4197560,$154.275,$154.65,$151.90
12/27/2022,$153.95,4215100,$152.70,$154.32,$152.66
12/23/2022,$152.62,3401860,$152.31,$152.9199,$151.67
12/22/2022,$152.19,5905909,$151.13,$152.41,$150.88
12/21/2022,$151.84,5024739,$150.75,$152.625,$150.72
12/20/2022,$150.46,5646275,$149.32,$150.90,$149.27
12/19/2022,$150.40,5881793,$150.22,$151.375,$149.24
