Date,Close/Last,Volume,Open,High,Low
07/19/2024,$165.77,22585300,$169.17,$170.52,$165.22
07/18/2024,$171.87,52903620,$175.50,$178.69,$164.51
07/17/2024,$171.20,45052590,$175.215,$176.58,$170.51
07/16/2024,$186.04,16663310,$188.27,$189.59,$185.02
07/15/2024,$185.22,15683110,$188.68,$190.06,$184.08
07/12/2024,$187.35,19220330,$183.07,$190.38,$182.75
07/11/2024,$184.50,21584170,$193.09,$193.47,$183.01
07/10/2024,$191.05,19293520,$188.28,$191.42,$186.70
07/09/2024,$184.52,19972040,$188.09,$188.44,$182.50
07/08/2024,$186.63,22582400,$190.00,$192.80,$185.13
07/05/2024,$183.99,11372880,$184.14,$185.08,$182.30
07/03/2024,$182.49,11808740,$177.99,$182.49,$177.88
07/02/2024,$175.70,10655490,$171.13,$176.71,$171.03
07/01/2024,$172.33,10716980,$174.24,$175.30,$170.45
06/28/2024,$173.81,11216070,$172.81,$176.8199,$172.81
06/27/2024,$171.63,10864580,$173.79,$175.48,$171.15
06/26/2024,$172.07,11901500,$172.12,$173.69,$170.20
06/25/2024,$172.60,13480970,$169.95,$172.64,$169.01
06/24/2024,$167.81,19741660,$170.43,$171.42,$167.121
06/21/2024,$173.96,20271300,$172.71,$177.48,$172.21
06/20/2024,$175.38,28403220,$182.58,$183.1746,$173.50
06/18/2024,$179.69,27155150,$180.02,$184.86,$178.99
06/17/2024,$177.24,18593710,$177.84,$178.67,$173.48
06/14/2024,$172.51,9192483,$172.00,$173.64,$170.36
06/13/2024,$172.91,15591790,$172.95,$174.07,$170.51
06/12/2024,$172.98,20309500,$173.36,$176.06,$171.535
06/11/2024,$165.71,11508570,$168.18,$168.405,$163.79
06/10/2024,$168.16,12438410,$164.00,$169.84,$162.4156
06/07/2024,$164.39,14023340,$163.57,$166.1199,$161.96
06/06/2024,$162.07,14819060,$164.52,$164.70,$160.36
06/05/2024,$162.92,23192570,$158.59,$163.73,$157.95
06/04/2024,$152.47,10066740,$153.40,$153.79,$150.99
06/03/2024,$154.95,12924400,$155.12,$157.15,$152.4602
05/31/2024,$151.04,13782610,$151.48,$152.50,$147.81
05/30/2024,$152.96,9710978,$153.59,$154.05,$151.89
05/29/2024,$154.34,15779980,$156.75,$156.88,$153.21
05/28/2024,$159.41,13964360,$159.68,$160.38,$157.60
05/24/2024,$160.00,11908210,$157.20,$160.66,$156.71
05/23/2024,$157.09,20872970,$159.18,$160.7799,$155.865
05/22/2024,$156.15,13455200,$155.88,$157.23,$154.5401
05/21/2024,$153.67,7919449,$152.30,$153.99,$151.95
05/20/2024,$153.55,9261190,$151.67,$154.24,$150.82
05/17/2024,$151.68,7711247,$154.00,$154.00,$150.84
05/16/2024,$152.23,13394140,$154.10,$155.055,$152.21
05/15/2024,$155.58,14027090,$153.36,$156.00,$152.73
05/14/2024,$151.95,12316540,$146.49,$152.01,$146.25
05/13/2024,$146.41,8278732,$148.02,$148.44,$146.30
05/10/2024,$149.26,23671380,$147.22,$150.495,$146.93
05/09/2024,$142.79,8012668,$142.94,$143.35,$141.1301
05/08/2024,$143.60,10202350,$141.11,$144.26,$140.80
05/07/2024,$141.11,8682941,$141.87,$142.295,$140.51
05/06/2024,$142.83,8601573,$140.47,$142.83,$139.81
05/03/2024,$141.56,13264340,$138.90,$142.11,$138.76
05/02/2024,$136.23,9261896,$135.60,$136.74,$133.22
05/01/2024,$134.94,12573480,$137.42,$139.43,$133.21
04/30/2024,$137.34,10980630,$137.94,$139.70,$137.26
04/29/2024,$138.50,10025910,$138.00,$138.646,$135.91
04/26/2024,$138.30,9453393,$136.81,$138.7399,$135.945
04/25/2024,$136.58,18034260,$130.00,$137.84,$128.86
04/24/2024,$132.97,15558000,$136.09,$136.29,$131.54
04/23/2024,$133.43,12573760,$131.36,$133.71,$130.66
04/22/2024,$129.75,18556790,$126.75,$130.6606,$125.78
04/19/2024,$127.70,28284020,$129.37,$131.55,$126.64
04/18/2024,$132.27,39306150,$132.89,$135.13,$130.30
04/17/2024,$139.03,18823240,$141.13,$142.57,$137.3601
04/16/2024,$139.80,14218220,$137.89,$140.5399,$137.06
04/15/2024,$140.14,13458780,$145.02,$145.48,$139.8801
04/12/2024,$142.52,12024040,$145.00,$146.51,$142.15
04/11/2024,$147.20,11818760,$147.20,$147.56,$144.13
04/10/2024,$146.22,18861320,$146.63,$148.43,$145.26
04/09/2024,$145.40,18487980,$146.26,$148.1699,$142.95
04/08/2024,$142.79,16307400,$145.24,$146.00,$142.76
04/05/2024,$141.36,8263641,$140.00,$142.00,$138.92
04/04/2024,$139.66,15759510,$144.00,$146.75,$139.43
04/03/2024,$142.00,9707518,$138.58,$142.93,$138.39
04/02/2024,$140.22,9869172,$140.38,$141.04,$139.35
04/01/2024,$141.49,14222660,$137.29,$142.96,$137.05
03/28/2024,$136.05,10019360,$135.68,$136.80,$135.44
03/27/2024,$136.69,13842820,$138.86,$139.28,$135.15
03/26/2024,$138.84,10786450,$140.61,$140.96,$138.64
03/25/2024,$140.23,9922244,$140.16,$141.68,$139.26
03/22/2024,$140.54,9944135,$139.40,$141.34,$139.11
03/21/2024,$139.45,17809390,$142.55,$142.60,$139.04
03/20/2024,$136.75,12750230,$136.53,$137.31,$135.01
03/19/2024,$134.87,17341130,$135.30,$136.2731,$133.03
03/18/2024,$136.64,14732900,$140.18,$141.54,$136.61
03/15/2024,$136.98,22751210,$135.44,$137.70,$134.63
03/14/2024,$139.62,14961900,$142.61,$143.10,$139.02
03/13/2024,$142.14,12923060,$143.05,$143.23,$141.37
03/12/2024,$144.40,21218500,$144.52,$146.70,$140.57
03/11/2024,$139.02,29227110,$143.62,$144.40,$138.93
03/08/2024,$146.37,43856880,$153.90,$158.40,$144.925
03/07/2024,$149.20,34675730,$144.90,$151.60,$144.15
03/06/2024,$141.57,22292690,$138.80,$144.00,$138.6115
03/05/2024,$134.97,13694690,$137.12,$137.43,$133.73
03/04/2024,$138.26,26544610,$139.94,$141.99,$137.68
03/01/2024,$133.90,24393050,$130.13,$136.65,$130.10
02/29/2024,$128.67,9369902,$128.03,$129.1899,$127.15
02/28/2024,$127.38,6519095,$128.50,$128.58,$126.65
02/27/2024,$128.59,8851789,$130.77,$131.97,$128.59
02/26/2024,$130.64,9526723,$130.02,$131.23,$128.56
02/23/2024,$129.53,10123350,$130.50,$131.005,$127.73
02/22/2024,$129.07,17014120,$129.69,$131.48,$129.00
02/21/2024,$125.34,11578140,$124.43,$125.38,$122.91
02/20/2024,$125.33,12038780,$126.89,$127.06,$124.145
02/16/2024,$126.69,13104420,$127.13,$128.64,$125.81
02/15/2024,$129.03,12553980,$130.80,$131.13,$128.35
02/14/2024,$129.27,13069690,$129.63,$130.79,$127.96
02/13/2024,$127.55,14493980,$127.93,$129.92,$126.475
02/12/2024,$130.46,14203770,$133.27,$133.51,$130.26
02/09/2024,$133.11,16984170,$134.50,$135.17,$130.59
02/08/2024,$133.73,33367010,$127.00,$134.75,$126.11
02/07/2024,$124.98,18172530,$120.01,$124.995,$120.00
02/06/2024,$119.38,11511860,$120.12,$120.99,$118.2768
02/05/2024,$118.79,13267630,$117.13,$119.54,$116.58
02/02/2024,$115.75,10043960,$114.86,$115.96,$113.9201
02/01/2024,$113.39,8807585,$113.80,$114.0325,$112.605
01/31/2024,$112.96,12853860,$113.50,$114.74,$112.875
01/30/2024,$116.06,11030840,$116.36,$118.01,$115.5609
01/29/2024,$116.98,10042240,$117.17,$117.8701,$115.755
01/26/2024,$117.26,10196440,$116.90,$118.04,$116.302
01/25/2024,$116.56,15485260,$118.02,$118.84,$116.48
01/24/2024,$116.52,21859180,$115.33,$118.8455,$114.61
01/23/2024,$114.13,11667880,$113.52,$114.6199,$113.16
01/22/2024,$113.03,17755540,$114.78,$115.10,$112.52
01/19/2024,$114.20,37812590,$113.22,$115.15,$111.02
01/18/2024,$113.03,58783720,$111.20,$113.39,$109.48
01/17/2024,$102.95,17649520,$100.87,$103.325,$100.00
01/16/2024,$101.67,11185520,$100.53,$102.35,$100.20
01/12/2024,$101.24,6519711,$100.89,$102.375,$100.87
01/11/2024,$101.22,7862691,$101.70,$102.16,$99.99
01/10/2024,$100.80,6975726,$102.52,$102.7773,$99.98
01/09/2024,$101.89,7763961,$101.05,$101.965,$100.21
01/08/2024,$102.24,12455560,$100.63,$102.79,$100.50
01/05/2024,$99.61,7347316,$99.00,$100.64,$98.80
01/04/2024,$99.13,7996713,$99.53,$100.44,$99.12
01/03/2024,$100.17,6650601,$100.34,$101.25,$99.661
01/02/2024,$101.53,9020864,$102.25,$102.62,$100.59
12/29/2023,$104.00,4409641,$104.72,$104.97,$103.67
12/28/2023,$104.70,5335145,$105.00,$105.52,$104.70
12/27/2023,$104.65,5889724,$105.05,$105.37,$104.075
12/26/2023,$104.45,6407484,$103.61,$104.9575,$103.57
12/22/2023,$103.15,5566576,$102.93,$103.59,$102.705
12/21/2023,$102.55,9068244,$101.30,$102.715,$101.16
12/20/2023,$100.04,10814080,$102.70,$103.085,$99.935
12/19/2023,$103.87,8498473,$103.24,$103.975,$103.09
12/18/2023,$102.93,5660567,$102.84,$103.31,$102.08
12/15/2023,$102.54,16379240,$103.50,$104.755,$102.39
12/14/2023,$103.45,10074500,$103.35,$103.81,$102.80
12/13/2023,$102.12,8988814,$101.40,$102.68,$100.905
12/12/2023,$101.60,7378574,$100.15,$101.65,$99.95
12/11/2023,$100.95,9482773,$99.57,$101.21,$99.37
12/08/2023,$100.35,10572460,$99.12,$100.37,$98.945
12/07/2023,$99.29,11373670,$97.96,$99.64,$97.89
12/06/2023,$97.85,11262270,$97.80,$98.57,$97.445
12/05/2023,$96.69,8009587,$96.46,$97.015,$95.88
12/04/2023,$97.01,10619350,$97.05,$97.20,$95.2501
12/01/2023,$98.55,7500388,$97.70,$98.78,$97.02
11/30/2023,$97.31,9681363,$98.925,$98.98,$96.90
11/29/2023,$98.88,7091122,$99.00,$99.73,$98.60
11/28/2023,$97.98,6358143,$97.87,$98.25,$97.235
11/27/2023,$97.21,6856096,$97.42,$97.55,$96.42
11/24/2023,$97.83,4297621,$98.48,$98.725,$97.47
11/22/2023,$98.65,7416466,$98.72,$99.65,$97.95
11/21/2023,$98.41,10112620,$100.00,$100.15,$98.235
11/20/2023,$99.96,6452894,$99.90,$100.5887,$99.54
11/17/2023,$99.58,7247710,$98.94,$99.72,$98.3215
11/16/2023,$98.54,8459045,$98.24,$99.0997,$97.91
11/15/2023,$98.80,10422890,$99.95,$100.6999,$98.42
11/14/2023,$98.91,13873240,$98.00,$99.69,$97.95
11/13/2023,$96.42,9526286,$97.01,$97.18,$95.72
11/10/2023,$97.44,19292870,$94.04,$97.75,$93.61
11/09/2023,$91.62,8166021,$92.63,$93.37,$91.60
11/08/2023,$92.00,6537666,$93.33,$93.44,$91.93
11/07/2023,$92.41,6241257,$92.25,$93.05,$91.75
11/06/2023,$92.60,8402708,$92.00,$92.61,$91.29
11/03/2023,$91.79,9226706,$91.65,$92.45,$90.84
11/02/2023,$90.48,11032580,$90.40,$91.05,$89.465
11/01/2023,$87.80,9508804,$86.47,$87.87,$86.34
10/31/2023,$86.31,9004922,$86.15,$86.43,$84.95
10/30/2023,$86.06,9785511,$87.31,$88.30,$86.00
10/27/2023,$85.99,12480730,$87.54,$87.78,$85.89
10/26/2023,$87.45,9377296,$87.12,$88.14,$86.54
10/25/2023,$87.64,13027070,$90.80,$90.85,$86.68
10/24/2023,$91.64,7374762,$91.20,$92.00,$90.86
10/23/2023,$91.11,8227866,$89.98,$92.26,$89.1641
10/20/2023,$91.31,12197290,$92.00,$94.32,$91.09
10/19/2023,$92.91,22751600,$93.09,$94.76,$92.36
10/18/2023,$89.60,9982673,$88.88,$90.01,$88.58
10/17/2023,$91.00,7997066,$89.81,$91.70,$88.52
10/16/2023,$91.22,8791813,$90.48,$91.90,$90.43
10/13/2023,$90.46,7986463,$92.75,$92.94,$90.20
10/12/2023,$92.42,8897784,$92.51,$93.44,$91.84
10/11/2023,$92.00,8051727,$91.26,$92.01,$90.63
10/10/2023,$90.61,7182943,$89.27,$90.66,$89.14
10/09/2023,$88.99,4781316,$88.80,$89.34,$88.04
10/06/2023,$89.29,9777118,$88.09,$90.02,$87.38
10/05/2023,$87.03,6651679,$86.83,$87.9374,$86.53
10/04/2023,$86.67,7658502,$85.47,$86.76,$85.38
10/03/2023,$85.41,8201668,$87.00,$87.32,$85.06
10/02/2023,$87.65,6305021,$87.18,$88.42,$87.02
09/29/2023,$86.90,7338288,$87.75,$88.03,$86.695
09/28/2023,$86.41,6647723,$85.25,$87.13,$84.975
09/27/2023,$85.44,7858373,$85.17,$85.555,$84.10
09/26/2023,$84.29,8877634,$84.95,$85.23,$84.015
09/25/2023,$86.24,8758022,$85.39,$86.24,$85.02
09/22/2023,$85.64,7970526,$86.25,$86.7741,$85.45
09/21/2023,$85.36,10660420,$86.04,$86.14,$85.35
09/20/2023,$87.29,6939697,$88.52,$89.315,$87.29
09/19/2023,$88.17,7175404,$88.45,$88.84,$87.79
09/18/2023,$88.83,6647388,$88.54,$89.665,$88.43
09/15/2023,$89.25,19940490,$90.51,$91.14,$88.86
09/14/2023,$91.47,6506310,$92.78,$92.93,$91.265
09/13/2023,$91.22,5757807,$90.60,$91.885,$90.48
09/12/2023,$90.48,8242642,$90.46,$91.57,$90.42
09/11/2023,$89.60,7268572,$90.10,$90.3949,$89.16
09/08/2023,$89.64,5822265,$90.75,$91.07,$89.3165
09/07/2023,$90.05,14684450,$90.07,$90.29,$88.43
09/06/2023,$92.26,7933713,$93.85,$93.96,$91.591
09/05/2023,$94.60,6396488,$93.40,$95.05,$92.87
09/01/2023,$93.19,7094628,$94.30,$94.58,$93.09
08/31/2023,$93.57,8661169,$93.34,$94.40,$93.27
08/30/2023,$94.78,6073414,$95.45,$95.92,$94.63
08/29/2023,$95.08,8910319,$93.77,$95.62,$93.51
08/28/2023,$94.00,5174779,$93.82,$94.15,$93.2484
08/25/2023,$93.10,10355950,$92.25,$93.41,$91.405
08/24/2023,$92.53,12254420,$96.53,$96.78,$92.47
08/23/2023,$94.22,10362580,$93.79,$95.095,$93.24
08/22/2023,$92.24,7060063,$93.35,$93.49,$91.805
08/21/2023,$92.56,8618303,$90.50,$92.905,$90.50
08/18/2023,$91.10,9066167,$90.07,$91.33,$89.56
08/17/2023,$91.64,7712486,$92.92,$92.92,$91.35
08/16/2023,$91.78,7439502,$91.44,$92.715,$91.32
08/15/2023,$91.68,6069500,$92.52,$92.71,$91.49
08/14/2023,$93.07,7489675,$91.69,$93.29,$91.30
08/11/2023,$91.99,10658400,$93.50,$93.50,$91.97
08/10/2023,$94.80,7459584,$95.45,$95.97,$94.28
08/09/2023,$93.98,6426862,$95.83,$95.85,$93.71
08/08/2023,$94.49,7659012,$94.88,$94.90,$93.67
08/07/2023,$96.35,6601403,$96.73,$96.94,$95.225
08/04/2023,$96.16,7562649,$95.28,$97.58,$95.13
08/03/2023,$94.98,8603707,$94.84,$95.805,$94.575
08/02/2023,$95.70,9827891,$97.50,$97.50,$95.21
08/01/2023,$98.40,6439692,$99.14,$99.19,$98.085
07/31/2023,$99.15,8654145,$99.18,$99.78,$98.42
07/28/2023,$100.86,6766298,$100.11,$100.99,$99.78
07/27/2023,$99.35,8049784,$101.50,$101.76,$98.905
07/26/2023,$99.41,8993547,$99.49,$100.13,$98.57
07/25/2023,$100.32,9202222,$99.515,$100.89,$99.11
07/24/2023,$98.25,9054912,$97.27,$98.265,$96.78
07/21/2023,$97.25,15381230,$97.88,$97.99,$96.332
07/20/2023,$97.86,22810240,$98.55,$100.45,$97.05
07/19/2023,$103.06,11204830,$103.90,$104.79,$102.57
07/18/2023,$103.15,10355350,$103.69,$103.73,$102.01
07/17/2023,$104.79,10729130,$104.68,$105.025,$102.59
07/14/2023,$105.14,9518336,$106.00,$107.295,$104.86
07/13/2023,$105.57,9265863,$105.00,$105.645,$102.52
07/12/2023,$103.90,10202030,$102.83,$104.425,$102.76
07/11/2023,$101.26,7684553,$102.33,$102.33,$100.14
07/10/2023,$99.77,8041648,$100.25,$100.75,$99.40
07/07/2023,$100.23,8036622,$99.08,$101.94,$99.00
07/06/2023,$99.41,9143570,$99.10,$99.56,$98.60
07/05/2023,$100.99,9014765,$101.40,$103.09,$100.96
07/03/2023,$103.15,5638381,$102.25,$103.6808,$102.07
06/30/2023,$100.92,11704650,$101.40,$101.89,$100.405
06/29/2023,$100.64,7383942,$101.34,$101.52,$100.02
06/28/2023,$100.92,8160885,$100.50,$101.88,$100.2196
06/27/2023,$102.08,9732034,$101.15,$102.79,$100.02
06/26/2023,$100.11,8560047,$102.02,$103.035,$100.09
06/23/2023,$101.91,8919044,$101.52,$102.19,$101.005
06/22/2023,$103.13,8581952,$101.42,$103.425,$101.33
06/21/2023,$101.64,9340383,$103.15,$103.73,$101.6175
06/20/2023,$103.98,9302357,$104.18,$104.88,$103.07
06/16/2023,$104.57,11430780,$105.43,$105.7451,$104.35
06/15/2023,$105.18,11987940,$106.27,$106.66,$105.07
06/14/2023,$107.41,12862630,$106.03,$107.70,$105.22
06/13/2023,$106.80,17858600,$110.00,$110.69,$106.74
06/12/2023,$107.06,20578760,$104.34,$107.39,$104.31
06/09/2023,$102.80,14906100,$102.70,$104.68,$102.25
06/08/2023,$99.94,9081050,$98.99,$100.70,$98.625
06/07/2023,$100.29,14367510,$101.38,$103.02,$99.54
06/06/2023,$99.82,13827600,$97.61,$100.60,$97.42
06/05/2023,$98.05,10568510,$98.01,$98.81,$94.2475
06/02/2023,$98.94,13085120,$101.25,$101.30,$98.62
06/01/2023,$98.84,14998510,$98.68,$100.59,$98.60
05/31/2023,$98.59,22206680,$99.73,$99.98,$98.06
05/30/2023,$101.98,25247960,$103.79,$105.24,$101.525
05/26/2023,$103.21,26135850,$100.85,$104.44,$100.73
05/25/2023,$100.95,60793170,$97.06,$102.37,$96.98
05/24/2023,$90.13,9443880,$89.28,$90.15,$89.18
05/23/2023,$90.44,7656686,$91.00,$91.335,$90.33
05/22/2023,$91.72,9259822,$92.07,$92.44,$91.195
05/19/2023,$92.58,9295245,$92.13,$92.785,$91.56
05/18/2023,$92.65,14879040,$91.25,$93.40,$91.07
05/17/2023,$90.88,23215570,$88.30,$91.80,$88.06
05/16/2023,$85.88,11286530,$85.69,$86.75,$85.59
05/15/2023,$85.66,8707286,$83.33,$85.67,$83.225
05/12/2023,$83.43,5069826,$83.38,$83.93,$82.945
05/11/2023,$83.43,8730884,$84.14,$84.14,$82.525
05/10/2023,$84.90,7442294,$84.51,$85.145,$84.17
05/09/2023,$85.06,7287804,$85.25,$85.48,$84.30
05/08/2023,$85.54,6746640,$84.50,$85.54,$84.41
05/05/2023,$84.97,6865003,$84.30,$85.57,$83.745
05/04/2023,$83.49,7290557,$83.00,$83.76,$82.64
05/03/2023,$82.70,7151630,$82.62,$83.76,$82.4414
05/02/2023,$82.96,6874978,$83.50,$84.05,$82.55
05/01/2023,$83.98,4931139,$84.30,$84.69,$83.90
04/28/2023,$84.30,8262599,$84.48,$84.51,$83.7213
04/27/2023,$83.67,10013660,$82.90,$83.86,$82.16
04/26/2023,$82.25,11583450,$82.24,$82.38,$81.21
04/25/2023,$82.29,13423690,$83.27,$83.40,$82.26
04/24/2023,$84.64,10567550,$85.40,$85.96,$83.99
04/21/2023,$85.37,13175400,$87.78,$87.91,$85.28
04/20/2023,$89.29,19206260,$88.32,$91.8765,$88.10
04/19/2023,$87.23,11191260,$86.23,$87.38,$86.04
04/18/2023,$88.14,8468232,$88.20,$88.40,$87.495
04/17/2023,$87.99,8163582,$87.75,$88.05,$87.16
04/14/2023,$87.20,7656385,$87.95,$88.37,$86.54
04/13/2023,$87.05,7910506,$86.56,$87.625,$85.97
04/12/2023,$86.87,11299110,$88.91,$89.50,$86.86
04/11/2023,$89.24,11079170,$88.64,$89.84,$88.465
04/10/2023,$89.02,12232880,$88.415,$89.03,$86.47
04/06/2023,$90.24,5874515,$89.66,$90.91,$89.40
04/05/2023,$90.20,9171762,$91.60,$92.18,$89.045
04/04/2023,$92.17,6338442,$93.04,$93.28,$91.72
04/03/2023,$92.84,6863562,$93.01,$93.5999,$91.71
03/31/2023,$93.02,8701770,$91.24,$93.26,$91.13
03/30/2023,$92.47,10232790,$93.35,$93.52,$92.03
03/29/2023,$92.76,9264041,$91.76,$93.215,$91.45
03/28/2023,$90.81,7521266,$90.66,$90.87,$89.9229
03/27/2023,$90.66,9349773,$92.04,$92.18,$90.55
03/24/2023,$92.79,7655139,$93.95,$94.18,$92.09
03/23/2023,$94.59,11169700,$94.49,$95.82,$93.43
03/22/2023,$92.62,12812370,$93.50,$95.03,$92.54
03/21/2023,$92.50,12299680,$91.00,$93.00,$90.80
03/20/2023,$90.04,8217489,$89.21,$90.37,$88.6605
03/17/2023,$89.47,13287740,$89.06,$90.03,$89.00
03/16/2023,$89.30,13188260,$85.95,$89.47,$85.82
03/15/2023,$86.70,12171470,$87.20,$87.24,$85.44
03/14/2023,$89.29,11100110,$88.03,$89.625,$87.71
03/13/2023,$87.74,11847590,$86.38,$89.00,$86.31
03/10/2023,$87.25,11928800,$88.03,$89.17,$87.20
03/09/2023,$88.88,10354670,$89.705,$90.69,$88.5732
03/08/2023,$90.83,8813034,$88.345,$90.84,$88.14
03/07/2023,$88.85,8761066,$89.95,$90.24,$88.30
03/06/2023,$89.58,9959998,$90.075,$91.33,$89.505
03/03/2023,$89.79,10844050,$88.67,$89.85,$87.88
03/02/2023,$89.03,9776757,$87.64,$89.34,$87.12
03/01/2023,$88.42,8176749,$89.04,$90.04,$88.265
02/28/2023,$87.07,7520449,$87.14,$88.145,$86.90
02/27/2023,$87.30,10609440,$88.70,$88.85,$87.235
02/24/2023,$88.11,8817618,$88.09,$88.145,$87.24
02/23/2023,$90.08,15468320,$90.30,$91.99,$89.46
02/22/2023,$86.83,10106380,$87.75,$88.09,$86.66
02/21/2023,$87.64,14007610,$88.38,$89.42,$87.475
02/17/2023,$90.10,11235270,$89.97,$90.30,$88.94
02/16/2023,$90.82,15568430,$90.98,$91.79,$89.88
02/15/2023,$92.76,30752030,$92.33,$93.6799,$90.77
02/14/2023,$97.96,15345050,$95.82,$98.99,$95.22
02/13/2023,$96.11,7803456,$95.47,$96.39,$94.91
02/10/2023,$95.37,11511440,$95.95,$96.50,$94.25
02/09/2023,$96.69,16997360,$96.00,$98.565,$95.62
02/08/2023,$94.28,12899720,$95.02,$95.94,$94.23
02/07/2023,$94.55,15258860,$91.78,$94.70,$91.68
02/06/2023,$91.83,12425240,$91.80,$92.05,$90.735
02/03/2023,$94.66,12242180,$95.04,$96.95,$94.31
02/02/2023,$96.65,14925280,$96.60,$97.50,$95.84
02/01/2023,$94.74,16788490,$93.00,$95.77,$92.57
01/31/2023,$92.73,13342100,$91.00,$92.76,$90.00
01/30/2023,$93.13,14079800,$92.85,$94.25,$92.58
01/27/2023,$93.30,13646560,$92.82,$94.1202,$92.24
01/26/2023,$93.45,15759410,$93.89,$94.28,$92.64
01/25/2023,$92.41,14147280,$92.68,$93.00,$91.12
01/24/2023,$94.56,11370470,$98.00,$106.43,$91.55
01/23/2023,$95.66,22875100,$91.76,$95.73,$91.72
01/20/2023,$91.03,14287250,$90.00,$91.03,$89.20
01/19/2023,$88.40,13651100,$89.03,$90.01,$88.26
01/18/2023,$89.47,19209830,$90.48,$91.22,$89.36
01/17/2023,$88.99,21849960,$86.22,$89.73,$86.16
01/13/2023,$86.80,18719890,$85.41,$87.10,$84.90
01/12/2023,$87.00,36086750,$84.96,$88.8335,$84.42
01/11/2023,$81.78,11771420,$81.57,$81.89,$80.625
01/10/2023,$81.27,10269010,$80.51,$81.58,$80.46
01/09/2023,$80.31,22247610,$80.56,$81.215,$80.055
01/06/2023,$78.07,13744130,$76.50,$78.739,$76.15
01/05/2023,$75.73,10039190,$76.00,$76.44,$75.34
01/04/2023,$76.32,12316390,$74.99,$76.61,$74.47
01/03/2023,$74.03,9276191,$75.85,$75.97,$73.77
12/30/2022,$74.49,7784126,$74.29,$74.57,$73.65
12/29/2022,$76.00,11142510,$74.35,$76.0399,$74.15
12/28/2022,$73.06,10275690,$74.19,$74.545,$72.84
12/27/2022,$74.32,8974797,$74.33,$74.74,$74.16
12/23/2022,$74.89,7452602,$74.89,$75.3534,$74.17
12/22/2022,$75.28,13019650,$76.28,$76.43,$74.015
12/21/2022,$77.14,10806100,$75.86,$77.42,$75.77
12/20/2022,$75.62,12080590,$75.11,$76.20,$74.90
12/19/2022,$76.10,12561300,$76.92,$77.12,$75.76
12/16/2022,$76.30,11929140,$77.61,$78.06,$76.23
12/15/2022,$77.61,17080160,$79.21,$79.21,$77.39
12/14/2022,$80.02,17909970,$80.82,$81.51,$79.5201
12/13/2022,$80.51,16938030,$82.09,$82.09,$79.625
12/12/2022,$80.43,11516600,$79.79,$80.43,$78.80
12/09/2022,$80.69,13787900,$80.85,$82.19,$80.69
12/08/2022,$80.80,11197470,$79.45,$80.97,$79.10
12/07/2022,$79.24,14925270,$79.00,$79.71,$78.59
12/06/2022,$79.56,13992140,$81.40,$81.44,$79.16
12/05/2022,$81.62,11523340,$81.94,$82.1758,$80.95
12/02/2022,$81.50,10519780,$81.81,$82.16,$81.15
12/01/2022,$82.68,15975130,$83.04,$83.63,$81.14
11/30/2022,$82.98,21667260,$80.63,$83.43,$80.47
11/29/2022,$79.33,11502330,$79.91,$80.205,$78.96
11/28/2022,$79.22,13231080,$80.27,$81.08,$78.89
